Typelist,TableName,Code,Name,Description,Priority
"AuditBusinessDayAdjust","pctl_auditbusinessdayadjust","ActualDay","Actual Day","Tatsächlicher Tag","1"
"AuditBusinessDayAdjust","pctl_auditbusinessdayadjust","PreviousBusinessDay","Previous Business Day","Vorheriger Werktag","2"
"AuditBusinessDayAdjust","pctl_auditbusinessdayadjust","NextBusinessDay","Next Business Day","Nächster Werktag","3"
"AuditEscalationPromptType","pctl_auditescalationprompttype","FirstEscalationDate","First Escalation Date","Datum der ersten Eskalation","-1"
"AuditEscalationPromptType","pctl_auditescalationprompttype","DueDate","Due Date","Fälligkeitsdatum","-1"
"AuditEscalationPromptType","pctl_auditescalationprompttype","AuditPeriodEndDate","Audit Period End Date","Prüfungszeitraum – Enddatum","-1"
"AuditFrequency","pctl_auditfrequency","Monthly","Monthly","Monatlich","1"
"AuditFrequency","pctl_auditfrequency","Quarterly","Quarterly","Vierteljährlich","2"
"AuditIntervalComputeType","pctl_auditintervalcomputetype","PolicyMonth","Policy Month","Policenmonat","1"
"AuditIntervalComputeType","pctl_auditintervalcomputetype","CalendarMonth","Calendar Month","Kalendermonat","2"
"AuditMethod","pctl_auditmethod","Voluntary","Voluntary","Der Versicherte meldet die tatsächlichen Teilschadensbeträge (freiwillige Berichterstattung der Lohnabrechnungen).","-1"
"AuditMethod","pctl_auditmethod","Estimated","Estimated","Ein Versicherter ist nicht vollständig kooperativ, und der Versicherungsträger muss die Police auf Grundlage der geschätzten Teilschadensbeträge abschließen.","-1"
"AuditMethod","pctl_auditmethod","Physical","Physical","Ein Prüfer besucht den Versicherten, inspiziert die Betriebsvorgänge und prüft die Unterlagen.","-1"
"AuditMethod","pctl_auditmethod","Phone","Phone","Der Prüfer wendet sich an den Versicherten, um Prüfungsinformationen zu sammeln.","-1"
"AuditReportDateDirection","pctl_auditreportdatedirection","Before","before","vor","1"
"AuditReportDateDirection","pctl_auditreportdatedirection","After","after","nach","2"
"AuditScheduleType","pctl_auditscheduletype","CheckingAudit","Checking Audit","Überprüfung","1"
"AuditScheduleType","pctl_auditscheduletype","PremiumReport","Premium Report","Prämienberichtszeitraum","2"
"AuditScheduleType","pctl_auditscheduletype","FinalAudit","Final Audit","Abschlussprüfung","3"
"AuditScheduleType","pctl_auditscheduletype","RetrospectiveRating","Retrospective Rating","Rückwirkende Bewertung","4"
"AutoIncrease","pctl_autoincrease","0","Decline","Ablehnen","1"
"AutoIncrease","pctl_autoincrease","2","2%","2%","2"
"AutoIncrease","pctl_autoincrease","4","4%","4%","3"
"AutoIncrease","pctl_autoincrease","6","6%","6%","4"
"AutoIncrease","pctl_autoincrease","8","8%","8%","5"
"AutoIncrease","pctl_autoincrease","10","10%","10 %","6"
"AutoSync","pctl_autosync","Disallow","Disallow","Nicht zulassen","-1"
"AutoSync","pctl_autosync","Suspended","Suspended","Unterbrochen","-1"
"AutoSync","pctl_autosync","Allow","Allow","Zulassen","-1"
"Availability","pctl_availability","yes","Available","Das zeichnende Unternehmen ist verfügbar.","1"
"Availability","pctl_availability","maybe","Maybe available","Das zeichnende Unternehmen ist eventuell verfügbar.","2"
"Availability","pctl_availability","no","Not available","Das zeichnende Unternehmen ist nicht verfügbar.","3"
"AvailabilityType","pctl_availabilitytype","Unavailable","Unavailable","Nicht verfügbar","-1"
"AvailabilityType","pctl_availabilitytype","Available","Available","Verfügbar","-1"
"BackwardsInsurPeriod_De","pctl_backwardsinsurperiod_de","unlimited","Unlimited backwards insurance period","Unbegrenzte Nachhaftungsdauer","10"
"BackwardsInsurPeriod_De","pctl_backwardsinsurperiod_de","5years","Up to 5 years backwards insurance period","Bis zu 5 Jahren Nachhaftungsdauer","20"
"BackwardsInsurPeriod_De","pctl_backwardsinsurperiod_de","10years","Up to 10 years backwards insurance period","Bis zu 10 Jahren Nachhaftungsdauer","30"
"BACost","pctl_bacost","BACost","BACost","BACost","-1"
"BACost","pctl_bacost","BAJurisdictionCost","BAJurisdictionCost","BAJurisdictionCost","-1"
"BACost","pctl_bacost","BALineCovCost","BALineCovCost","BALineCovCost","-1"
"BACost","pctl_bacost","BALineCovNonownedCost","BALineCovNonownedCost","BALineCovNonownedCost","-1"
"BACost","pctl_bacost","BAMinimumPremiumCost","BAMinimumPremiumCost","BAMinimumPremiumCost","-1"
"BACost","pctl_bacost","BANonOwnedLiabCovCost","BANonOwnedLiabCovCost","BANonOwnedLiabCovCost","-1"
"BACost","pctl_bacost","BAStateCovCost","BAStateCovCost","BAStateCovCost","-1"
"BACost","pctl_bacost","BAStateCovVehicleCost","BAStateCovVehicleCost","BAStateCovVehicleCost","-1"
"BACost","pctl_bacost","BAStateCovVehiclePIPCost","BAStateCovVehiclePIPCost","BAStateCovVehiclePIPCost","-1"
"BACost","pctl_bacost","BusinessVehicleCovCost","BusinessVehicleCovCost","BusinessVehicleCovCost","-1"
"BAJurisdictionCostType","pctl_bajurisdictioncosttype","StateTax","State Tax","Staatliche Steuer","2"
"BAJurisdictionCostType","pctl_bajurisdictioncosttype","CancelShortRatePenalty","Cancellation Short-Rate Penalty","Verhängte Strafte für Short-Rate-Stornierungen","-1"
"BAJurisModifier","pctl_bajurismodifier","BAJurisModifier","BAJurisModifier","BAJurisModifier","-1"
"BAModifier","pctl_bamodifier","BAModifier","BAModifier","BAModifier","-1"
"BankAccountType","pctl_bankaccounttype","checking","Checking","Kontokorrentkonto","-1"
"BankAccountType","pctl_bankaccounttype","savings","Savings","Sparkonto","-1"
"BANonOwnedLiabCovCostType","pctl_banonownedliabcovcosttype","Volunteers","Volunteers","Freiwillige","-1"
"BANonOwnedLiabCovCostType","pctl_banonownedliabcovcosttype","Employees","Employees","Mitarbeiter","-1"
"BANonOwnedLiabCovCostType","pctl_banonownedliabcovcosttype","Partners","Partners","Partner","-1"
"BAPolicyType","pctl_bapolicytype","BA","Business Auto","Gewerbliches Fahrzeug","1"
"BAPolicyType","pctl_bapolicytype","garage","Garagekeepers","Werkstattbetreiber","2"
"BAPolicyType","pctl_bapolicytype","motor","Motor Carrier and Truckers","Frachtführer und Lkw-Fahrer","3"
"BAPolicyType","pctl_bapolicytype","BAphysdam","Business Auto Physical Damage","Gewerbliches Fahrzeug - physischer Schaden","4"
"BARatedOrderType","pctl_baratedordertype","CoveragePremium","Coverage premiums","Prämien aus der Bewertung von Deckungen.","0"
"BARatedOrderType","pctl_baratedordertype","CancelShortRatePenalty","Cancellation short rate penalty","Prämie für die Anwendung einer Short-Rate-Strafe für Stornierungen","1"
"BARatedOrderType","pctl_baratedordertype","MinimumPremium","Minimum premium adjustment","Anpassung Mindestprämie","2"
"BARatedOrderType","pctl_baratedordertype","StateTax","State tax","Staatliche Steuer","3"
"BasisType","pctl_basistype","claim","Per claim","Pro Schaden","0"
"BasisType","pctl_basistype","occurrence","Per occurrence","Pro Schadensereignis","1"
"BAStateCond","pctl_bastatecond","BAStateCond","BAStateCond","BAStateCond","-1"
"BAStateCov","pctl_bastatecov","BAStateCov","BAStateCov","BAStateCov","-1"
"BAStateCov","pctl_bastatecov","BAHiredSpecPerilCov","Hired Auto Specified Causes of Loss","Mietwagen - angegebene Schadensursachen","-1"
"BAStateCovPIPCostType","pctl_bastatecovpipcosttype","basic","Basic","Basis","-1"
"BAStateCovPIPCostType","pctl_bastatecovpipcosttype","funeral","Funeral","Bestattung","-1"
"BAStateCovPIPCostType","pctl_bastatecovpipcosttype","services","Services","Dienste","-1"
"BAStateCovPIPCostType","pctl_bastatecovpipcosttype","income","Wage Loss","Entgangenes Gehalt","-1"
"BAStateCovPIPCostType","pctl_bastatecovpipcosttype","guest","Guest","Gast","-1"
"BAStateCovPIPCostType","pctl_bastatecovpipcosttype","managedcare","Managed Care","Managed-Care","-1"
"BAStateCovPIPCostType","pctl_bastatecovpipcosttype","medical","Medical","Medizinisch","-1"
"BAStateCovPIPCostType","pctl_bastatecovpipcosttype","optional","Optional","Optional","-1"
"BAStateCovPIPCostType","pctl_bastatecovpipcosttype","rehab","Rehab","Rehabilitation","-1"
"BAStateCovPIPCostType","pctl_bastatecovpipcosttype","death","Death","Todesfall","-1"
"BAStateExcl","pctl_bastateexcl","BAStateExcl","BAStateExcl","BAStateExcl","-1"
"BatchProcessType","pctl_batchprocesstype","ProductModelPatternActivation","Product Model Pattern Activation","Aktivieren Sie Produktmodellmuster, wenn das Rolling-Upgrade des Produktmodells abgeschlossen ist.","-1"
"BatchProcessType","pctl_batchprocesstype","ActivityRetire","Retire Activities","Legt abgebrochene und verworfene Aktivitäten still","-1"
"BatchProcessType","pctl_batchprocesstype","ActivityEsc","Activity Escalation","Aktivitäteneskalations-Überwachung","-1"
"BatchProcessType","pctl_batchprocesstype","PurgeTransactionIds","Purge old transaction ids","Externe Transaktions-IDs, die nicht länger nachverfolgt werden müssen, nach Alter löschen","-1"
"BatchProcessType","pctl_batchprocesstype","PolicyRenewalStart","Policy Renewal Start","Überwachung des Starts der Policenverlängerung","-1"
"BatchProcessType","pctl_batchprocesstype","RemoveOldContactDestructionRequest","Purge Old Contact Destruction Request","Entfernt Anforderungen zum Löschen von Kontakten, die bereits gelöscht wurden.","-1"
"BatchProcessType","pctl_batchprocesstype","PurgeQuoteClones","Purge Quote Clones","Angebotsklone löschen: Temporär geklonte Policenperioden löschen","-1"
"BatchProcessType","pctl_batchprocesstype","Workflow","Workflow","Führt den Schreibprozess für den Arbeitsablauf aus.","-1"
"BatchProcessType","pctl_batchprocesstype","PurgeWorkflows","Purge Workflow","Abgeschlossene Arbeitsabläufe nach dem Zurücksetzen aller referenzierten Arbeitsabläufe löschen. Dadurch wird gw.processes.PurgeWorkflow.gs ausgeführt.","-1"
"BatchProcessType","pctl_batchprocesstype","PurgeWorkflowLogs","Purge Workflow Logs","Abgeschlossene Arbeitsablauf-Protokolle löschen. Dadurch wird gw.processes.PurgeWorkflowLogs.gs ausgeführt.","-1"
"BatchProcessType","pctl_batchprocesstype","AuditTask","AuditTask","Überwachung der Überprüfungsaufgabe","-1"
"BatchProcessType","pctl_batchprocesstype","JobExpire","Job Expiration","Auftrag ablaufen lassen, wenn in einem konfigurierten Zeitraum keine Aktion ausgeführt wurde","-1"
"BatchProcessType","pctl_batchprocesstype","PolicyHoldJobEval","Policy Hold Job Evaluation","Bewertet Aufgaben im Hinblick auf blockierende Policensperrungen","-1"
"BatchProcessType","pctl_batchprocesstype","ClosedPolicyException","Closed Policy Exception","Überwachung von Ausnahmen für geschlossene Policen","-1"
"BatchProcessType","pctl_batchprocesstype","OpenPolicyException","Open Policy Exception","Überwachung von Ausnahmen für Policen - offene Policen","-1"
"BatchProcessType","pctl_batchprocesstype","BoundPolicyException","Bound Policy Exception","Überwachung von Ausnahmen für verbindlich gemachte Policen","-1"
"BatchProcessType","pctl_batchprocesstype","ApplyPendingAccountDataUpdates","Apply Pending Account Data Updates","Alle ausstehenden Aktualisierungen auf Kontodaten anwenden.","-1"
"BatchProcessType","pctl_batchprocesstype","ContactAutoSync","ContactAutoSync","Automatische Synchronisierung der nicht synchronisierten lokalen Kontakte, für die eine automatische Synchronisation zulässig ist","-1"
"BatchProcessType","pctl_batchprocesstype","AVOS_Update","AVOS WebService Update","AVOS Batch Prozess für Update der Vermittlerdaten","-1"
"BatchProcessType","pctl_batchprocesstype","AVOS_WS_Sync","AVOS WebService Synchronization","AVOS Batch Prozess für Synchronisierung der Vermittlerdaten","-1"
"BatchProcessType","pctl_batchprocesstype","axa_systems_effectivity_de","Axa Systems Effectivity Batch","Stapelprozess zum Erstellen von Nachrichten für zukünftige Policy Periode","-1"
"BatchProcessType","pctl_batchprocesstype","BackOutRollingUpgrade","BackOutRollingUpgrade","Zurücksetzen eines Rolling-Upgrades","-1"
"BatchProcessType","pctl_batchprocesstype","iam_user_synchronization_de","User Synchronization","Synchronisierung der Benutzer von IAM nach GW","-1"
"BatchProcessType","pctl_batchprocesstype","UserException","User Exception","Überwachung der Benutzerausnahmen","-1"
"BatchProcessType","pctl_batchprocesstype","OverduePremiumReport","Overdue Premium Report","Überwachung für überfällige Prämienberichte","-1"
"BatchProcessType","pctl_batchprocesstype","ExtractWorksheets","Extract Rating Worksheets","Bewertungsblätterdaten aus WorksheetContainer-Objekten extrahieren und diese Objekte zum Löschen markieren","-1"
"BatchProcessType","pctl_batchprocesstype","PurgeWorksheets","Purge Rating Worksheets","Objekte im WorksheetContainer löschen","-1"
"BatchProcessType","pctl_batchprocesstype","PurgeClusterMembers","Purge Cluster Members","Alte ClusterMember-Entitäten löschen","-1"
"BatchProcessType","pctl_batchprocesstype","DBConsistencyCheck","Database Consistency Check","Konsistenzprüfungen der Datenbank","-1"
"BatchProcessType","pctl_batchprocesstype","DBStats","Database statistics","Datenbankstatistiken","-1"
"BatchProcessType","pctl_batchprocesstype","DataDistribution","Data Distribution","Datenverteilung für die Datenbank","-1"
"BatchProcessType","pctl_batchprocesstype","DeferredUpgradeTasks","DeferredUpgradeTasks","Zurückgestellte Datenbankaktualisierungen ausführen","-1"
"BatchProcessType","pctl_batchprocesstype","ImpactTestingTestRun","Impact Testing Test Case Run","Lässt die Testzeiträume durch den Bewertungsalgorithmus laufen","-1"
"BatchProcessType","pctl_batchprocesstype","PurgeRateBookExportResult","Purge Rate Book Export Result","Löscht Ergebnisse des Tarifbuchexports nach konfigurierter Zeit","-1"
"BatchProcessType","pctl_batchprocesstype","AccountWithdraw","Account Withdraw Evaluation","Evaluiert und löscht Konten.","-1"
"BatchProcessType","pctl_batchprocesstype","ImpactTestingExport","Impact Testing Export","Exportiert die Testzeiträume nach Excel","-1"
"BatchProcessType","pctl_batchprocesstype","RateBookExport","Rate Book Export","Exportiert Tarifbuch in eine Excel- oder XML-Datei","-1"
"BatchProcessType","pctl_batchprocesstype","BizRulesExportImport","Business Rules Export/Import","Exportiert und importiert geschäftliche Regeln","-1"
"BatchProcessType","pctl_batchprocesstype","NotifyExternalSystemForPersonalData","Notify External System For Personal Data","Ruft alle Tests zum Löschen von Kontakten im Endzustand auf und benachrichtigt das externe System.","-1"
"BatchProcessType","pctl_batchprocesstype","PurgeFailedWorkItems","Purge Failed Work Items","Fehlerhafte Arbeitselemente aus allen Warteschlangen löschen","-1"
"BatchProcessType","pctl_batchprocesstype","FindUsagesOfUpgradedTypecodes","FindUsagesOfUpgradedTypecodes","Während der Zurücksetzung eines Rolling-Upgrades wird nach Typencodes gesucht, die während des Rolling-Upgrades eingefügt wurden. Diese Verwendungen müssen behoben werden, bevor wir die Zurücksetzung ausführen können.","-1"
"BatchProcessType","pctl_batchprocesstype","FormTextDataDelete","Form Text Data Delete","Löscht verwaiste, gelöschte oder archivierte FormTextData","-1"
"BatchProcessType","pctl_batchprocesstype","FSCDInfoTrigger","FSCD info triggers reader","Liest FSCD Infosätze-Datei ein","-1"
"BatchProcessType","pctl_batchprocesstype","GroupException","Group Exception","Überwachung der Gruppen-Ausnahmen","-1"
"BatchProcessType","pctl_batchprocesstype","AccountHolderCount","AccountHolderCount","Wert für Kontoinhaberanzahl unter Kontakte anpassen","-1"
"BatchProcessType","pctl_batchprocesstype","CreatePerfOnlyIndexes","Loader Create Indexes","Perf-only Indizes wiederherstellen, wenn das Ladeprogramm die Integration/Auswahl von Staging-Tabellen in operationale Tabellen abgeschlossen hat","-1"
"BatchProcessType","pctl_batchprocesstype","Purge","Purge","Löscht nicht mehr erforderliche Entitäten","-1"
"BatchProcessType","pctl_batchprocesstype","WorkQueueInstrumentationPurge","WorkQueueInstrumentationPurge","Instrumentationsdaten für Arbeitswarteschlangen löschen","-1"
